abund,year,grid_id
0.110853833672371,2008,138
0.108564901070019,2009,138
0.10604981578948,2010,138
0.103591763098082,2011,138
0.101189493799716,2012,138
0.0988417847860004,2013,138
0.0965474384507858,2014,138
0.0943052822120973,2015,138
0.0921141680204903,2016,138
0.0899729718547331,2017,138
0.0869228888770327,2018,138
0.117106272624233,2019,138
abund,year,grid_id
0.231866756799874,2001,139
0.167795357368915,2002,139
0.161640104937361,2003,139
0.155704481917866,2004,139
0.150514970981032,2005,139
0.124661652330448,2010,139
0.11558226334918,2012,139
0.139542831075158,2015,139
0.0993204455162767,2016,139
0.0886150405176802,2019,139
abund,year,grid_id
0.10776271842895,2001,141
0.104974717240053,2004,141
0.10400660076633,2005,141
0.103047209572434,2006,141
0.101443037302409,2008,141
0.100504637151173,2009,141
0.0995747347531632,2010,141
